trace,kind,round,accuracy,tier,degree,avg_coverage_width,tau_vs_true,symdiff_vs_true,tau_vs_final,symdiff_vs_final,tau_vs_prev,symdiff_vs_prev
#10 dan-approximation,oracle,76,0.853121,veryHigh,2,0.144621,0.785240,10,0.903581,2,0.900025,2
#10 dan-approximation,oracle,77,0.879765,veryHigh,2,0.111803,0.751320,12,0.866447,2,0.928184,2
#10 dan-approximation,oracle,78,0.879799,veryHigh,3,0.111803,0.762027,12,0.856245,2,0.918028,0
#10 dan-approximation,oracle,79,0.879813,veryHigh,3,0.111679,0.822489,10,0.902307,4,0.823621,4
#10 dan-approximation,oracle,80,0.879813,veryHigh,3,0.111679,0.781422,12,0.913417,0,0.866325,4
#10 dan-approximation,oracle,81,0.882622,veryHigh,3,0.110034,0.781732,12,0.874036,2,0.893434,2
#10 dan-approximation,oracle,82,0.883041,veryHigh,3,0.109992,0.819895,10,0.922636,4,0.848779,6
#10 dan-approximation,oracle,83,0.883165,veryHigh,3,0.109992,0.794592,10,0.918342,2,0.905550,4
#10 dan-approximation,oracle,84,0.883884,veryHigh,3,0.109666,0.808204,12,0.961104,0,0.923011,2
#10 dan-approximation,oracle,85,0.884263,veryHigh,3,0.109313,0.823012,10,0.916807,2,0.929115,2
#10 dan-approximation,oracle,86,0.884650,veryHigh,3,0.109312,0.810918,10,0.925222,2,0.925597,0
#10 dan-approximation,oracle,87,0.884875,veryHigh,3,0.109240,0.805117,10,0.957511,2,0.934141,0
#10 dan-approximation,oracle,88,0.885162,veryHigh,3,0.109017,0.823787,12,0.919493,0,0.916958,2
#10 dan-approximation,oracle,89,0.885311,veryHigh,3,0.108960,0.811682,10,0.927387,2,0.893864,2
#10 dan-approximation,oracle,90,0.885715,veryHigh,3,0.108499,0.808163,12,0.999950,0,0.927387,2
A70,real,1,0.050063,insufficient,2,0.916588,,,0.485862,10,,
A70,real,2,0.106407,insufficient,2,0.777713,,,0.509588,16,0.866526,10
A70,real,3,0.192287,insufficient,2,0.652568,,,0.383441,12,0.386893,12
A70,real,4,0.342586,insufficient,2,0.491485,,,0.517605,16,0.351367,12
A70,real,5,0.433812,insufficient,2,0.351277,,,0.483918,8,0.574565,8
A70,real,6,0.433812,insufficient,2,0.351277,,,0.462836,12,0.481711,14
A70,real,7,0.433812,insufficient,2,0.351277,,,0.461506,12,0.992026,0
A70,real,8,0.675576,insufficient,2,0.205531,,,0.392500,12,0.762910,10
A70,real,9,0.722787,insufficient,2,0.159789,,,0.382162,12,0.816642,2
A70,real,10,0.722791,insufficient,2,0.159785,,,0.374375,10,0.862259,2
A70,real,11,0.722821,insufficient,2,0.159762,,,0.402425,12,0.918516,2
A70,real,12,0.722866,insufficient,2,0.159715,,,0.402869,12,0.992081,0
A70,real,13,0.722866,insufficient,2,0.159715,,,0.369678,12,0.917498,4
A70,real,14,0.722866,insufficient,2,0.159715,,,0.429773,10,0.851925,4
A70,real,15,0.722814,insufficient,2,0.159766,,,0.495771,16,0.428056,12
A70,real,16,0.723798,insufficient,2,0.159753,,,0.516919,14,0.856617,4
A70,real,17,0.723817,insufficient,2,0.159745,,,0.519202,12,0.569685,10
A70,real,18,0.723854,insufficient,2,0.159728,,,0.480077,10,0.596899,6
A70,real,19,0.723872,insufficient,2,0.159716,,,0.543199,10,0.645879,6
A70,real,20,0.723890,insufficient,2,0.159704,,,0.465382,10,0.512410,12
A70,real,21,0.737098,insufficient,2,0.159683,,,0.547812,8,0.713167,8
A70,real,22,0.737119,insufficient,2,0.159670,,,0.582619,14,0.863728,6
A70,real,23,0.738728,insufficient,2,0.159658,,,0.499258,8,0.634684,10
A70,real,24,0.743417,insufficient,2,0.156188,,,0.507606,12,0.633801,6
A70,real,25,0.743900,insufficient,2,0.156184,,,0.559924,12,0.733774,4
A70,real,26,0.752157,high,2,0.156171,,,0.585154,10,0.623369,8
A70,real,27,0.752159,high,2,0.156171,,,0.603917,6,0.672331,6
A70,real,28,0.752180,high,2,0.156159,,,0.627869,8,0.701660,6
A70,real,29,0.766069,high,2,0.152623,,,0.714620,8,0.589531,14
A70,real,30,0.767338,high,2,0.152623,,,0.723663,6,0.959007,2
A70,real,31,0.767669,high,2,0.152623,,,0.739059,8,0.857796,8
A70,real,32,0.767690,high,2,0.152611,,,0.584731,12,0.487125,16
A70,real,33,0.767690,high,3,0.152611,,,0.786660,8,0.560863,16
A70,real,34,0.767707,high,3,0.152598,,,0.683774,6,0.671560,12
A70,real,35,0.769007,high,3,0.152540,,,0.636373,4,0.701021,4
A70,real,36,0.769920,high,3,0.152515,,,0.637798,12,0.522799,10
A70,real,37,0.771508,high,3,0.152515,,,0.761043,8,0.691631,10
A70,real,38,0.772141,high,3,0.152515,,,0.694911,10,0.728246,10
A70,real,39,0.774062,high,3,0.152513,,,0.780793,6,0.716924,8
A70,real,40,0.776277,high,3,0.152513,,,0.591115,8,0.657151,4
A70,real,41,0.785456,high,3,0.152513,,,0.744440,10,0.648740,6
A70,real,42,0.788313,high,3,0.152504,,,0.696738,12,0.754970,10
A70,real,43,0.788351,high,3,0.152462,,,0.716400,8,0.709235,6
A70,real,44,0.796206,high,3,0.148996,,,0.675111,8,0.750735,4
A70,real,45,0.823464,high,3,0.145522,,,0.643013,10,0.889956,2
A70,real,46,0.824032,high,3,0.145522,,,0.697372,8,0.806041,2
A70,real,47,0.827535,high,4,0.144475,,,0.737091,8,0.811770,0
A70,real,48,0.827722,high,4,0.144475,,,0.740207,6,0.882959,4
A70,real,49,0.828438,high,4,0.144469,,,0.683954,6,0.786201,6
A70,real,50,0.830095,high,4,0.144469,,,0.666516,8,0.853812,2
A70,real,51,0.830095,high,4,0.144467,,,0.732234,6,0.750126,6
A70,real,52,0.844786,high,4,0.141165,,,0.797105,4,0.850768,4
A70,real,53,0.844786,high,4,0.141165,,,0.723755,4,0.849921,2
A70,real,54,0.851980,veryHigh,4,0.141064,,,0.801287,4,0.834715,2
A70,real,55,0.852115,veryHigh,4,0.141064,,,0.810966,8,0.822424,4
A70,real,56,0.852115,veryHigh,4,0.141064,,,0.677119,6,0.687806,6
A70,real,57,0.882174,veryHigh,5,0.120284,,,0.804231,6,0.804794,6
A70,real,58,0.882590,veryHigh,5,0.117848,,,0.841026,8,0.877331,4
A70,real,59,0.883193,veryHigh,5,0.116933,,,0.837530,8,0.986005,0
A70,real,60,0.883287,veryHigh,5,0.116924,,,0.784844,8,0.862785,4
A70,real,61,0.883287,veryHigh,5,0.116924,,,0.802854,8,0.907008,2
A70,real,62,0.890257,veryHigh,5,0.111186,,,0.833710,6,0.928141,4
A70,real,63,0.895615,veryHigh,5,0.109874,,,0.817026,8,0.923317,4
A70,real,64,0.895728,veryHigh,5,0.109831,,,0.817026,8,1.000000,0
A70,real,65,0.905063,veryHigh,6,0.100532,,,0.841529,8,0.922385,2
A70,real,66,0.905984,veryHigh,6,0.097046,,,0.844766,6,0.985100,2
A70,real,67,0.907740,veryHigh,6,0.094542,,,0.840926,6,0.987110,0
A70,real,68,0.918943,veryHigh,6,0.086412,,,0.951481,4,0.863467,6
A70,real,69,0.920422,veryHigh,6,0.084918,,,0.994698,0,0.948794,4
A70,real,70,0.920422,veryHigh,6,0.084918,,,0.999899,0,0.994698,0
B71,real,1,0.050063,insufficient,2,0.916588,,,0.454524,6,,
B71,real,2,0.104156,insufficient,2,0.805353,,,0.396433,8,0.867655,6
B71,real,3,0.184688,insufficient,2,0.694274,,,0.435535,14,0.641860,12
B71,real,4,0.321754,insufficient,2,0.527618,,,0.561805,10,0.618594,10
B71,real,5,0.396963,insufficient,2,0.395726,,,0.624962,10,0.510676,10
B71,real,6,0.675516,insufficient,2,0.205589,,,0.613379,6,0.607726,10
B71,real,7,0.675524,insufficient,2,0.205585,,,0.614677,6,0.991802,0
B71,real,8,0.675545,insufficient,2,0.205553,,,0.638106,4,0.909182,4
B71,real,9,0.675545,insufficient,2,0.205553,,,0.560172,8,0.568537,8
B71,real,10,0.718854,insufficient,2,0.159741,,,0.655371,8,0.587000,8
B71,real,11,0.718854,insufficient,2,0.159741,,,0.630457,10,0.747857,6
B71,real,12,0.718879,insufficient,2,0.159720,,,0.519850,8,0.612632,10
B71,real,13,0.718911,insufficient,2,0.159688,,,0.537764,12,0.772254,8
B71,real,14,0.756299,high,2,0.125036,,,0.607592,6,0.665440,12
B71,real,15,0.756299,high,2,0.125035,,,0.609087,8,0.831241,4
B71,real,16,0.757906,high,2,0.125023,,,0.608737,6,0.590878,8
B71,real,17,0.757936,high,2,0.125011,,,0.594315,8,0.381553,10
B71,real,18,0.757969,high,2,0.124998,,,0.719985,6,0.736169,8
B71,real,19,0.759578,high,2,0.124986,,,0.707347,12,0.807627,8
B71,real,20,0.759987,high,2,0.124977,,,0.606951,8,0.488213,10
B71,real,21,0.760084,high,2,0.124932,,,0.711650,8,0.519670,10
B71,real,22,0.760104,high,2,0.124915,,,0.672667,6,0.520420,10
B71,real,23,0.760135,high,2,0.124898,,,0.699445,6,0.796038,6
B71,real,24,0.760158,high,2,0.124886,,,0.618272,12,0.679846,12
B71,real,25,0.760188,high,2,0.124869,,,0.719670,8,0.585449,14
B71,real,26,0.760206,high,2,0.124869,,,0.755486,6,0.825352,2
B71,real,27,0.761024,high,2,0.124857,,,0.776610,6,0.632598,8
B71,real,28,0.761880,high,2,0.124844,,,0.748819,8,0.821186,4
B71,real,29,0.763462,high,3,0.124844,,,0.799146,2,0.714512,8
B71,real,30,0.779717,high,3,0.124836,,,0.881898,2,0.851521,2
B71,real,31,0.780513,high,3,0.124836,,,0.780073,2,0.780967,2
B71,real,32,0.784081,high,3,0.124832,,,0.844922,2,0.843727,2
B71,real,33,0.784878,high,3,0.124832,,,0.710225,6,0.708203,4
B71,real,34,0.790638,high,3,0.124821,,,0.882300,0,0.711202,6
B71,real,35,0.790638,high,3,0.124821,,,0.842555,4,0.865055,4
B71,real,36,0.794599,high,3,0.124821,,,0.843229,6,0.767282,8
B71,real,37,0.805409,high,3,0.124809,,,0.709486,4,0.682750,4
B71,real,38,0.820032,high,3,0.119037,,,0.870870,4,0.694109,4
B71,real,39,0.832872,high,3,0.115463,,,0.835147,4,0.866124,4
B71,real,40,0.835988,high,3,0.115463,,,0.864164,2,0.822826,4
B71,real,41,0.871645,veryHigh,3,0.100971,,,0.892909,2,0.890240,4
B71,real,42,0.874154,veryHigh,3,0.100480,,,0.876784,2,0.876727,4
B71,real,43,0.922667,veryHigh,3,0.063962,,,0.876052,2,0.821578,4
B71,real,44,0.924836,veryHigh,3,0.062949,,,0.894472,0,0.864997,2
B71,real,45,0.924932,veryHigh,3,0.062855,,,0.862513,2,0.842613,2
B71,real,46,0.926785,veryHigh,3,0.062189,,,0.887236,0,0.845829,2
B71,real,47,0.928784,veryHigh,3,0.061107,,,0.902211,0,0.953266,0
B71,real,48,0.941169,veryHigh,3,0.048997,,,0.904824,0,0.963015,0
B71,real,49,0.943630,veryHigh,3,0.047464,,,0.899643,0,0.965777,0
B71,real,50,0.946029,veryHigh,4,0.045690,,,0.910754,0,0.928489,0
B71,real,51,0.960492,veryHigh,4,0.034366,,,0.897387,0,0.913266,0
B71,real,52,0.960718,veryHigh,4,0.034221,,,0.916683,0,0.962412,0
B71,real,53,0.964578,veryHigh,4,0.031340,,,0.911457,0,0.982513,0
B71,real,54,0.966059,veryHigh,4,0.030238,,,0.923893,0,0.973442,0
B71,real,55,0.988394,veryHigh,4,0.010659,,,0.925427,0,0.985904,0
B71,real,56,0.989220,veryHigh,4,0.009990,,,0.926533,0,0.980804,0
B71,real,57,0.999947,veryHigh,4,0.000053,,,0.951256,0,0.949146,0
B71,real,58,0.999948,veryHigh,4,0.000052,,,0.948643,0,0.971055,0
B71,real,59,0.999948,veryHigh,4,0.000052,,,0.948643,0,1.000000,0
B71,real,60,0.999948,veryHigh,4,0.000052,,,0.948617,0,0.999975,0
B71,real,61,0.999948,veryHigh,4,0.000052,,,0.948617,0,0.999950,0
B71,real,62,0.999948,veryHigh,4,0.000052,,,0.948617,0,0.999950,0
B71,real,63,0.999955,veryHigh,4,0.000055,,,0.947437,0,0.998467,0
B71,real,64,0.999980,veryHigh,4,0.000024,,,0.950828,0,0.990728,0
B71,real,65,0.999962,veryHigh,4,0.000030,,,0.959799,0,0.972235,0
B71,real,66,0.999980,veryHigh,4,0.000017,,,0.959799,0,1.000000,0
B71,real,67,0.999980,veryHigh,4,0.000019,,,0.959497,0,0.995477,0
B71,real,68,0.999980,veryHigh,4,0.000019,,,0.959497,0,1.000000,0
B71,real,69,0.999980,veryHigh,4,0.000019,,,0.959497,0,1.000000,0
B71,real,70,0.999980,veryHigh,4,0.000019,,,0.959497,0,1.000000,0
B71,real,71,0.999977,veryHigh,4,0.000021,,,1.000000,0,0.959497,0
