trace,round,degree,criterion,level,width,touched_at_degree
#9 short-session-degree2-cap,26,2,0,4,0.166666833,1
#9 short-session-degree2-cap,26,2,0,5,0.000000333,1
#9 short-session-degree2-cap,26,2,1,2,0.166666833,1
#9 short-session-degree2-cap,26,2,1,3,0.166666833,1
#9 short-session-degree2-cap,26,2,1,4,0.166666833,1
#9 short-session-degree2-cap,26,2,1,5,0.000000333,1
#9 short-session-degree2-cap,26,2,2,2,0.166666833,1
#9 short-session-degree2-cap,26,2,2,3,0.166666833,1
#9 short-session-degree2-cap,26,2,2,4,0.166666833,0
#9 short-session-degree2-cap,26,2,2,5,0.000000333,1
#9 short-session-degree2-cap,26,2,3,2,0.166666833,1
#9 short-session-degree2-cap,26,2,3,3,0.166666833,1
#9 short-session-degree2-cap,26,2,3,4,0.166666833,1
#9 short-session-degree2-cap,26,2,3,5,0.000000333,1
#9 short-session-degree2-cap,26,2,4,2,0.166666833,1
#9 short-session-degree2-cap,26,2,4,3,0.166666833,1
#9 short-session-degree2-cap,26,2,4,4,0.166666833,1
#9 short-session-degree2-cap,26,2,4,5,0.000000333,1
#9 short-session-degree2-cap,26,2,5,2,0.166666833,1
#9 short-session-degree2-cap,26,2,5,3,0.166666833,1
#9 short-session-degree2-cap,26,2,5,4,0.166666833,1
#9 short-session-degree2-cap,26,2,5,5,0.000000333,1
#9 short-session-degree2-cap,27,2,0,2,0.166666833,1
#9 short-session-degree2-cap,27,2,0,3,0.166666833,1
#9 short-session-degree2-cap,27,2,0,4,0.166666833,1
#9 short-session-degree2-cap,27,2,0,5,0.000000333,1
#9 short-session-degree2-cap,27,2,1,2,0.166666833,1
#9 short-session-degree2-cap,27,2,1,3,0.166666833,1
#9 short-session-degree2-cap,27,2,1,4,0.166666833,1
#9 short-session-degree2-cap,27,2,1,5,0.000000333,1
#9 short-session-degree2-cap,27,2,2,2,0.166666833,1
#9 short-session-degree2-cap,27,2,2,3,0.166666833,1
#9 short-session-degree2-cap,27,2,2,4,0.166666833,0
#9 short-session-degree2-cap,27,2,2,5,0.000000333,1
#9 short-session-degree2-cap,27,2,3,2,0.166666833,1
#9 short-session-degree2-cap,27,2,3,3,0.166666833,1
#9 short-session-degree2-cap,27,2,3,4,0.166666833,1
#9 short-session-degree2-cap,27,2,3,5,0.000000333,1
#9 short-session-degree2-cap,27,2,4,2,0.166666833,1
#9 short-session-degree2-cap,27,2,4,3,0.166666833,1
#9 short-session-degree2-cap,27,2,4,4,0.166666833,1
#9 short-session-degree2-cap,27,2,4,5,0.000000333,1
#9 short-session-degree2-cap,27,2,5,2,0.166666833,1
#9 short-session-degree2-cap,27,2,5,3,0.166666833,1
#9 short-session-degree2-cap,27,2,5,4,0.166666833,1
#9 short-session-degree2-cap,27,2,5,5,0.000000333,1
#9 short-session-degree2-cap,28,2,0,2,0.166666833,1
#9 short-session-degree2-cap,28,2,0,3,0.166666833,1
#9 short-session-degree2-cap,28,2,0,4,0.166666833,1
#9 short-session-degree2-cap,28,2,0,5,0.000000333,1
#9 short-session-degree2-cap,28,2,1,2,0.166666833,1
#9 short-session-degree2-cap,28,2,1,3,0.166666833,1
#9 short-session-degree2-cap,28,2,1,4,0.166666833,1
#9 short-session-degree2-cap,28,2,1,5,0.000000333,1
#9 short-session-degree2-cap,28,2,2,2,0.166666833,1
#9 short-session-degree2-cap,28,2,2,3,0.166666833,1
#9 short-session-degree2-cap,28,2,2,4,0.166666833,0
#9 short-session-degree2-cap,28,2,2,5,0.000000333,1
#9 short-session-degree2-cap,28,2,3,2,0.166666833,1
#9 short-session-degree2-cap,28,2,3,3,0.166666833,1
#9 short-session-degree2-cap,28,2,3,4,0.166666833,1
#9 short-session-degree2-cap,28,2,3,5,0.000000333,1
#9 short-session-degree2-cap,28,2,4,2,0.166666833,1
#9 short-session-degree2-cap,28,2,4,3,0.166666833,1
#9 short-session-degree2-cap,28,2,4,4,0.166666833,1
#9 short-session-degree2-cap,28,2,4,5,0.000000333,1
#9 short-session-degree2-cap,28,2,5,2,0.166666833,1
#9 short-session-degree2-cap,28,2,5,3,0.166666833,1
#9 short-session-degree2-cap,28,2,5,4,0.166666833,1
#9 short-session-degree2-cap,28,2,5,5,0.000000333,1
#9 short-session-degree2-cap,29,2,0,2,0.166666833,1
#9 short-session-degree2-cap,29,2,0,3,0.166666833,1
#9 short-session-degree2-cap,29,2,0,4,0.166666833,1
#9 short-session-degree2-cap,29,2,0,5,0.000000333,1
#9 short-session-degree2-cap,29,2,1,2,0.166666833,1
#9 short-session-degree2-cap,29,2,1,3,0.166666833,1
#9 short-session-degree2-cap,29,2,1,4,0.166666833,1
#9 short-session-degree2-cap,29,2,1,5,0.000000333,1
#9 short-session-degree2-cap,29,2,2,2,0.166666833,1
#9 short-session-degree2-cap,29,2,2,3,0.166666833,1
#9 short-session-degree2-cap,29,2,2,4,0.166666833,0
#9 short-session-degree2-cap,29,2,2,5,0.000000333,1
#9 short-session-degree2-cap,29,2,3,2,0.166666833,1
#9 short-session-degree2-cap,29,2,3,3,0.166666833,1
#9 short-session-degree2-cap,29,2,3,4,0.166666833,1
#9 short-session-degree2-cap,29,2,3,5,0.000000333,1
#9 short-session-degree2-cap,29,2,4,2,0.166666833,1
#9 short-session-degree2-cap,29,2,4,3,0.166666833,1
#9 short-session-degree2-cap,29,2,4,4,0.166666833,1
#9 short-session-degree2-cap,29,2,4,5,0.000000333,1
#9 short-session-degree2-cap,29,2,5,2,0.166666833,1
#9 short-session-degree2-cap,29,2,5,3,0.166666833,1
#9 short-session-degree2-cap,29,2,5,4,0.166666833,1
#9 short-session-degree2-cap,29,2,5,5,0.000000333,1
#9 short-session-degree2-cap,30,2,0,2,0.166666833,1
#9 short-session-degree2-cap,30,2,0,3,0.166666833,1
#9 short-session-degree2-cap,30,2,0,4,0.166666833,1
#9 short-session-degree2-cap,30,2,0,5,0.000000333,1
#9 short-session-degree2-cap,30,2,1,2,0.166666833,1
#9 short-session-degree2-cap,30,2,1,3,0.166666833,1
#9 short-session-degree2-cap,30,2,1,4,0.166666833,1
#9 short-session-degree2-cap,30,2,1,5,0.000000333,1
#9 short-session-degree2-cap,30,2,2,2,0.166666833,1
#9 short-session-degree2-cap,30,2,2,3,0.166666833,1
#9 short-session-degree2-cap,30,2,2,4,0.083334000,1
#9 short-session-degree2-cap,30,2,2,5,0.000000333,1
#9 short-session-degree2-cap,30,2,3,2,0.166666833,1
#9 short-session-degree2-cap,30,2,3,3,0.166666833,1
#9 short-session-degree2-cap,30,2,3,4,0.166666833,1
#9 short-session-degree2-cap,30,2,3,5,0.000000333,1
#9 short-session-degree2-cap,30,2,4,2,0.166666833,1
#9 short-session-degree2-cap,30,2,4,3,0.166666833,1
#9 short-session-degree2-cap,30,2,4,4,0.166666833,1
#9 short-session-degree2-cap,30,2,4,5,0.000000333,1
#9 short-session-degree2-cap,30,2,5,2,0.166666833,1
#9 short-session-degree2-cap,30,2,5,3,0.166666833,1
#9 short-session-degree2-cap,30,2,5,4,0.166666833,1
#9 short-session-degree2-cap,30,2,5,5,0.000000333,1
#10 dan-approximation,1,2,0,2,1.000000000,0
#10 dan-approximation,1,2,0,3,1.000000000,0
#10 dan-approximation,1,2,0,4,1.000000000,0
#10 dan-approximation,1,2,0,5,0.999901000,1
#10 dan-approximation,1,2,1,2,0.499950500,0
#10 dan-approximation,1,2,1,3,0.499950500,0
#10 dan-approximation,1,2,1,4,0.499950500,0
#10 dan-approximation,1,2,1,5,0.499950500,1
#10 dan-approximation,1,2,2,2,0.999901000,0
#10 dan-approximation,1,2,2,3,0.999901000,0
#10 dan-approximation,1,2,2,4,0.999901000,0
#10 dan-approximation,1,2,2,5,0.999901000,0
#10 dan-approximation,1,2,3,2,0.999901000,0
#10 dan-approximation,1,2,3,3,0.999901000,0
#10 dan-approximation,1,2,3,4,0.999901000,0
#10 dan-approximation,1,2,3,5,0.999901000,0
#10 dan-approximation,1,2,4,2,0.999901000,0
#10 dan-approximation,1,2,4,3,0.999901000,0
#10 dan-approximation,1,2,4,4,0.999901000,0
#10 dan-approximation,1,2,4,5,0.999901000,0
#10 dan-approximation,1,2,5,2,0.999901000,0
#10 dan-approximation,1,2,5,3,0.999901000,0
#10 dan-approximation,1,2,5,4,0.999901000,0
#10 dan-approximation,1,2,5,5,0.999901000,0
#10 dan-approximation,2,2,0,2,1.000000000,0
#10 dan-approximation,2,2,0,3,1.000000000,0
#10 dan-approximation,2,2,0,4,1.000000000,0
#10 dan-approximation,2,2,0,5,0.999900500,1
#10 dan-approximation,2,2,1,2,0.499950500,0
#10 dan-approximation,2,2,1,3,0.499950500,0
#10 dan-approximation,2,2,1,4,0.499950500,0
#10 dan-approximation,2,2,1,5,0.499950500,1
#10 dan-approximation,2,2,2,2,0.499950500,0
#10 dan-approximation,2,2,2,3,0.499950500,0
#10 dan-approximation,2,2,2,4,0.499950500,0
#10 dan-approximation,2,2,2,5,0.499950500,1
#10 dan-approximation,2,2,3,2,0.999900500,0
#10 dan-approximation,2,2,3,3,0.999900500,0
#10 dan-approximation,2,2,3,4,0.999900500,0
#10 dan-approximation,2,2,3,5,0.999900500,0
#10 dan-approximation,2,2,4,2,0.999900500,0
#10 dan-approximation,2,2,4,3,0.999900500,0
#10 dan-approximation,2,2,4,4,0.999900500,0
#10 dan-approximation,2,2,4,5,0.999900500,0
#10 dan-approximation,2,2,5,2,0.999900500,0
#10 dan-approximation,2,2,5,3,0.999900500,0
#10 dan-approximation,2,2,5,4,0.999900500,0
#10 dan-approximation,2,2,5,5,0.999900500,0
#10 dan-approximation,3,2,0,2,1.000000000,0
#10 dan-approximation,3,2,0,3,1.000000000,0
#10 dan-approximation,3,2,0,4,1.000000000,0
#10 dan-approximation,3,2,0,5,0.999900333,1
#10 dan-approximation,3,2,1,2,0.499950500,0
#10 dan-approximation,3,2,1,3,0.499950500,0
#10 dan-approximation,3,2,1,4,0.499950500,0
#10 dan-approximation,3,2,1,5,0.499950500,1
#10 dan-approximation,3,2,2,2,0.499950500,0
#10 dan-approximation,3,2,2,3,0.499950500,0
#10 dan-approximation,3,2,2,4,0.499950500,0
#10 dan-approximation,3,2,2,5,0.499950500,1
#10 dan-approximation,3,2,3,2,0.499950500,0
#10 dan-approximation,3,2,3,3,0.499950500,0
#10 dan-approximation,3,2,3,4,0.499950500,0
#10 dan-approximation,3,2,3,5,0.499950500,1
#10 dan-approximation,3,2,4,2,0.999900333,0
#10 dan-approximation,3,2,4,3,0.999900333,0
#10 dan-approximation,3,2,4,4,0.999900333,0
#10 dan-approximation,3,2,4,5,0.999900333,0
#10 dan-approximation,3,2,5,2,0.999900333,0
#10 dan-approximation,3,2,5,3,0.999900333,0
#10 dan-approximation,3,2,5,4,0.999900333,0
#10 dan-approximation,3,2,5,5,0.999900333,0
#10 dan-approximation,4,2,0,2,1.000000000,0
#10 dan-approximation,4,2,0,3,1.000000000,0
#10 dan-approximation,4,2,0,4,1.000000000,0
#10 dan-approximation,4,2,0,5,0.999900250,1
#10 dan-approximation,4,2,1,2,0.499950500,0
#10 dan-approximation,4,2,1,3,0.499950500,0
#10 dan-approximation,4,2,1,4,0.499950500,0
#10 dan-approximation,4,2,1,5,0.499950500,1
#10 dan-approximation,4,2,2,2,0.499950500,0
#10 dan-approximation,4,2,2,3,0.499950500,0
#10 dan-approximation,4,2,2,4,0.499950500,0
#10 dan-approximation,4,2,2,5,0.499950500,1
#10 dan-approximation,4,2,3,2,0.499950500,0
#10 dan-approximation,4,2,3,3,0.499950500,0
#10 dan-approximation,4,2,3,4,0.499950500,0
#10 dan-approximation,4,2,3,5,0.499950500,1
#10 dan-approximation,4,2,4,2,0.499950500,0
#10 dan-approximation,4,2,4,3,0.499950500,0
#10 dan-approximation,4,2,4,4,0.499950500,0
#10 dan-approximation,4,2,4,5,0.499950500,1
#10 dan-approximation,4,2,5,2,0.999900250,0
#10 dan-approximation,4,2,5,3,0.999900250,0
#10 dan-approximation,4,2,5,4,0.999900250,0
#10 dan-approximation,4,2,5,5,0.999900250,0
#10 dan-approximation,5,2,0,2,1.000000000,0
#10 dan-approximation,5,2,0,3,1.000000000,0
#10 dan-approximation,5,2,0,4,1.000000000,0
#10 dan-approximation,5,2,0,5,0.833250167,1
#10 dan-approximation,5,2,1,2,0.499950500,0
#10 dan-approximation,5,2,1,3,0.499950500,0
#10 dan-approximation,5,2,1,4,0.499950500,0
#10 dan-approximation,5,2,1,5,0.499950500,1
#10 dan-approximation,5,2,2,2,0.499950500,0
#10 dan-approximation,5,2,2,3,0.499950500,0
#10 dan-approximation,5,2,2,4,0.499950500,0
#10 dan-approximation,5,2,2,5,0.499950500,1
#10 dan-approximation,5,2,3,2,0.499950500,0
#10 dan-approximation,5,2,3,3,0.499950500,0
#10 dan-approximation,5,2,3,4,0.499950500,0
#10 dan-approximation,5,2,3,5,0.499950500,1
#10 dan-approximation,5,2,4,2,0.499950500,0
#10 dan-approximation,5,2,4,3,0.499950500,0
#10 dan-approximation,5,2,4,4,0.499950500,0
#10 dan-approximation,5,2,4,5,0.499950500,1
#10 dan-approximation,5,2,5,2,0.499950500,0
#10 dan-approximation,5,2,5,3,0.499950500,0
#10 dan-approximation,5,2,5,4,0.499950500,0
#10 dan-approximation,5,2,5,5,0.499950500,1
#10 dan-approximation,6,2,0,2,0.999901000,0
#10 dan-approximation,6,2,0,3,0.999901000,0
#10 dan-approximation,6,2,0,4,0.999901000,0
#10 dan-approximation,6,2,0,5,0.833134667,1
#10 dan-approximation,6,2,1,2,0.499950500,0
#10 dan-approximation,6,2,1,3,0.499950500,0
#10 dan-approximation,6,2,1,4,0.499950500,0
#10 dan-approximation,6,2,1,5,0.499851500,1
#10 dan-approximation,6,2,2,2,0.333234000,0
#10 dan-approximation,6,2,2,3,0.333234000,0
#10 dan-approximation,6,2,2,4,0.333234000,0
#10 dan-approximation,6,2,2,5,0.333234000,1
#10 dan-approximation,6,2,3,2,0.499900500,0
#10 dan-approximation,6,2,3,3,0.499900500,0
#10 dan-approximation,6,2,3,4,0.499900500,0
#10 dan-approximation,6,2,3,5,0.499900500,1
#10 dan-approximation,6,2,4,2,0.499900500,0
#10 dan-approximation,6,2,4,3,0.499900500,0
#10 dan-approximation,6,2,4,4,0.499900500,0
#10 dan-approximation,6,2,4,5,0.499900500,1
#10 dan-approximation,6,2,5,2,0.499900500,0
#10 dan-approximation,6,2,5,3,0.499900500,0
#10 dan-approximation,6,2,5,4,0.499900500,0
#10 dan-approximation,6,2,5,5,0.499900500,1
#10 dan-approximation,7,2,0,2,0.999900500,0
#10 dan-approximation,7,2,0,3,0.999900500,0
#10 dan-approximation,7,2,0,4,0.999900500,0
#10 dan-approximation,7,2,0,5,0.833117667,1
#10 dan-approximation,7,2,1,2,0.499950500,0
#10 dan-approximation,7,2,1,3,0.499950500,0
#10 dan-approximation,7,2,1,4,0.499950500,0
#10 dan-approximation,7,2,1,5,0.499851000,1
#10 dan-approximation,7,2,2,2,0.333234000,0
#10 dan-approximation,7,2,2,3,0.333234000,0
#10 dan-approximation,7,2,2,4,0.333234000,0
#10 dan-approximation,7,2,2,5,0.333234000,1
#10 dan-approximation,7,2,3,2,0.333234000,0
#10 dan-approximation,7,2,3,3,0.333234000,0
#10 dan-approximation,7,2,3,4,0.333234000,0
#10 dan-approximation,7,2,3,5,0.333234000,1
#10 dan-approximation,7,2,4,2,0.499900500,0
#10 dan-approximation,7,2,4,3,0.499900500,0
#10 dan-approximation,7,2,4,4,0.499900500,0
#10 dan-approximation,7,2,4,5,0.499900500,1
#10 dan-approximation,7,2,5,2,0.499900500,0
#10 dan-approximation,7,2,5,3,0.499900500,0
#10 dan-approximation,7,2,5,4,0.499900500,0
#10 dan-approximation,7,2,5,5,0.499900500,1
#10 dan-approximation,8,2,0,2,0.999900333,0
#10 dan-approximation,8,2,0,3,0.999900333,0
#10 dan-approximation,8,2,0,4,0.999900333,0
#10 dan-approximation,8,2,0,5,0.833101000,1
#10 dan-approximation,8,2,1,2,0.499950500,0
#10 dan-approximation,8,2,1,3,0.499950500,0
#10 dan-approximation,8,2,1,4,0.499950500,0
#10 dan-approximation,8,2,1,5,0.499850833,1
#10 dan-approximation,8,2,2,2,0.333234000,0
#10 dan-approximation,8,2,2,3,0.333234000,0
#10 dan-approximation,8,2,2,4,0.333234000,0
#10 dan-approximation,8,2,2,5,0.333234000,1
#10 dan-approximation,8,2,3,2,0.333234000,0
#10 dan-approximation,8,2,3,3,0.333234000,0
#10 dan-approximation,8,2,3,4,0.333234000,0
#10 dan-approximation,8,2,3,5,0.333234000,1
#10 dan-approximation,8,2,4,2,0.333234000,0
#10 dan-approximation,8,2,4,3,0.333234000,0
#10 dan-approximation,8,2,4,4,0.333234000,0
#10 dan-approximation,8,2,4,5,0.333234000,1
#10 dan-approximation,8,2,5,2,0.499900500,0
#10 dan-approximation,8,2,5,3,0.499900500,0
#10 dan-approximation,8,2,5,4,0.499900500,0
#10 dan-approximation,8,2,5,5,0.499900500,1
#10 dan-approximation,9,2,0,2,0.999900250,0
#10 dan-approximation,9,2,0,3,0.999900250,0
#10 dan-approximation,9,2,0,4,0.999900250,0
#10 dan-approximation,9,2,0,5,0.833084417,1
#10 dan-approximation,9,2,1,2,0.499950500,0
#10 dan-approximation,9,2,1,3,0.499950500,0
#10 dan-approximation,9,2,1,4,0.499950500,0
#10 dan-approximation,9,2,1,5,0.499850750,1
#10 dan-approximation,9,2,2,2,0.333234000,0
#10 dan-approximation,9,2,2,3,0.333234000,0
#10 dan-approximation,9,2,2,4,0.333234000,0
#10 dan-approximation,9,2,2,5,0.333234000,1
#10 dan-approximation,9,2,3,2,0.333234000,0
#10 dan-approximation,9,2,3,3,0.333234000,0
#10 dan-approximation,9,2,3,4,0.333234000,0
#10 dan-approximation,9,2,3,5,0.333234000,1
#10 dan-approximation,9,2,4,2,0.333234000,0
#10 dan-approximation,9,2,4,3,0.333234000,0
#10 dan-approximation,9,2,4,4,0.333234000,0
#10 dan-approximation,9,2,4,5,0.333234000,1
#10 dan-approximation,9,2,5,2,0.333234000,0
#10 dan-approximation,9,2,5,3,0.333234000,0
#10 dan-approximation,9,2,5,4,0.333234000,0
#10 dan-approximation,9,2,5,5,0.333234000,1
#10 dan-approximation,10,2,0,2,0.999702000,0
#10 dan-approximation,10,2,0,3,0.999702000,0
#10 dan-approximation,10,2,0,4,0.999702000,0
#10 dan-approximation,10,2,0,5,0.832869500,1
#10 dan-approximation,10,2,1,2,0.499900500,0
#10 dan-approximation,10,2,1,3,0.499900500,0
#10 dan-approximation,10,2,1,4,0.499900500,0
#10 dan-approximation,10,2,1,5,0.499701500,1
#10 dan-approximation,10,2,2,2,0.333234000,0
#10 dan-approximation,10,2,2,3,0.333234000,0
#10 dan-approximation,10,2,2,4,0.333234000,0
#10 dan-approximation,10,2,2,5,0.333135000,1
#10 dan-approximation,10,2,3,2,0.249850750,0
#10 dan-approximation,10,2,3,3,0.249850750,0
#10 dan-approximation,10,2,3,4,0.249850750,0
#10 dan-approximation,10,2,3,5,0.249850750,1
#10 dan-approximation,10,2,4,2,0.333200667,0
#10 dan-approximation,10,2,4,3,0.333200667,0
#10 dan-approximation,10,2,4,4,0.333200667,0
#10 dan-approximation,10,2,4,5,0.333200667,1
#10 dan-approximation,10,2,5,2,0.333200667,0
#10 dan-approximation,10,2,5,3,0.333200667,0
#10 dan-approximation,10,2,5,4,0.333200667,0
#10 dan-approximation,10,2,5,5,0.333200667,1
#10 dan-approximation,11,2,0,2,0.999701000,0
#10 dan-approximation,11,2,0,3,0.999701000,0
#10 dan-approximation,11,2,0,4,0.999701000,0
#10 dan-approximation,11,2,0,5,0.832851833,1
#10 dan-approximation,11,2,1,2,0.499900500,0
#10 dan-approximation,11,2,1,3,0.499900500,0
#10 dan-approximation,11,2,1,4,0.499900500,0
#10 dan-approximation,11,2,1,5,0.499701500,1
#10 dan-approximation,11,2,2,2,0.333234000,0
#10 dan-approximation,11,2,2,3,0.333234000,0
#10 dan-approximation,11,2,2,4,0.333234000,0
#10 dan-approximation,11,2,2,5,0.333134500,1
#10 dan-approximation,11,2,3,2,0.249850750,0
#10 dan-approximation,11,2,3,3,0.249850750,0
#10 dan-approximation,11,2,3,4,0.249850750,0
#10 dan-approximation,11,2,3,5,0.249850750,1
#10 dan-approximation,11,2,4,2,0.249850750,0
#10 dan-approximation,11,2,4,3,0.249850750,0
#10 dan-approximation,11,2,4,4,0.249850750,0
#10 dan-approximation,11,2,4,5,0.249850750,1
#10 dan-approximation,11,2,5,2,0.333200667,0
#10 dan-approximation,11,2,5,3,0.333200667,0
#10 dan-approximation,11,2,5,4,0.333200667,0
#10 dan-approximation,11,2,5,5,0.333200667,1
#10 dan-approximation,12,2,0,2,0.999701000,0
#10 dan-approximation,12,2,0,3,0.999701000,0
#10 dan-approximation,12,2,0,4,0.999701000,0
#10 dan-approximation,12,2,0,5,0.832835167,1
#10 dan-approximation,12,2,1,2,0.499900500,0
#10 dan-approximation,12,2,1,3,0.499900500,0
#10 dan-approximation,12,2,1,4,0.499900500,0
#10 dan-approximation,12,2,1,5,0.499701500,1
#10 dan-approximation,12,2,2,2,0.333234000,0
#10 dan-approximation,12,2,2,3,0.333234000,0
#10 dan-approximation,12,2,2,4,0.333234000,0
#10 dan-approximation,12,2,2,5,0.333134333,1
#10 dan-approximation,12,2,3,2,0.249850750,0
#10 dan-approximation,12,2,3,3,0.249850750,0
#10 dan-approximation,12,2,3,4,0.249850750,0
#10 dan-approximation,12,2,3,5,0.249850750,1
#10 dan-approximation,12,2,4,2,0.249850750,0
#10 dan-approximation,12,2,4,3,0.249850750,0
#10 dan-approximation,12,2,4,4,0.249850750,0
#10 dan-approximation,12,2,4,5,0.249850750,1
#10 dan-approximation,12,2,5,2,0.249850750,0
#10 dan-approximation,12,2,5,3,0.249850750,0
#10 dan-approximation,12,2,5,4,0.249850750,0
#10 dan-approximation,12,2,5,5,0.249850750,1
#10 dan-approximation,13,2,0,2,0.999403000,0
#10 dan-approximation,13,2,0,3,0.999403000,0
#10 dan-approximation,13,2,0,4,0.999403000,0
#10 dan-approximation,13,2,0,5,0.832520500,1
#10 dan-approximation,13,2,1,2,0.499801000,0
#10 dan-approximation,13,2,1,3,0.499801000,0
#10 dan-approximation,13,2,1,4,0.499801000,0
#10 dan-approximation,13,2,1,5,0.499502000,1
#10 dan-approximation,13,2,2,2,0.333200667,0
#10 dan-approximation,13,2,2,3,0.333200667,0
#10 dan-approximation,13,2,2,4,0.333200667,0
#10 dan-approximation,13,2,2,5,0.333001667,1
#10 dan-approximation,13,2,3,2,0.249850750,0
#10 dan-approximation,13,2,3,3,0.249850750,0
#10 dan-approximation,13,2,3,4,0.249850750,0
#10 dan-approximation,13,2,3,5,0.249751750,1
#10 dan-approximation,13,2,4,2,0.199800800,0
#10 dan-approximation,13,2,4,3,0.199800800,0
#10 dan-approximation,13,2,4,4,0.199800800,0
#10 dan-approximation,13,2,4,5,0.199800800,1
#10 dan-approximation,13,2,5,2,0.249825750,0
#10 dan-approximation,13,2,5,3,0.249825750,0
#10 dan-approximation,13,2,5,4,0.249825750,0
#10 dan-approximation,13,2,5,5,0.249825750,1
#10 dan-approximation,14,2,0,2,0.999402000,0
#10 dan-approximation,14,2,0,3,0.999402000,0
#10 dan-approximation,14,2,0,4,0.999402000,0
#10 dan-approximation,14,2,0,5,0.832502833,1
#10 dan-approximation,14,2,1,2,0.499800500,0
#10 dan-approximation,14,2,1,3,0.499800500,0
#10 dan-approximation,14,2,1,4,0.499800500,0
#10 dan-approximation,14,2,1,5,0.499501500,1
#10 dan-approximation,14,2,2,2,0.333200667,0
#10 dan-approximation,14,2,2,3,0.333200667,0
#10 dan-approximation,14,2,2,4,0.333200667,0
#10 dan-approximation,14,2,2,5,0.333001667,1
#10 dan-approximation,14,2,3,2,0.249850750,0
#10 dan-approximation,14,2,3,3,0.249850750,0
#10 dan-approximation,14,2,3,4,0.249850750,0
#10 dan-approximation,14,2,3,5,0.249751250,1
#10 dan-approximation,14,2,4,2,0.199800800,0
#10 dan-approximation,14,2,4,3,0.199800800,0
#10 dan-approximation,14,2,4,4,0.199800800,0
#10 dan-approximation,14,2,4,5,0.199800800,1
#10 dan-approximation,14,2,5,2,0.199800800,0
#10 dan-approximation,14,2,5,3,0.199800800,0
#10 dan-approximation,14,2,5,4,0.199800800,0
#10 dan-approximation,14,2,5,5,0.199800800,1
#10 dan-approximation,15,2,0,2,0.999004000,0
#10 dan-approximation,15,2,0,3,0.999004000,0
#10 dan-approximation,15,2,0,4,0.999004000,0
#10 dan-approximation,15,2,0,5,0.832088167,1
#10 dan-approximation,15,2,1,2,0.499651500,0
#10 dan-approximation,15,2,1,3,0.499651500,0
#10 dan-approximation,15,2,1,4,0.499651500,0
#10 dan-approximation,15,2,1,5,0.499252500,1
#10 dan-approximation,15,2,2,2,0.333134000,0
#10 dan-approximation,15,2,2,3,0.333134000,0
#10 dan-approximation,15,2,2,4,0.333134000,0
#10 dan-approximation,15,2,2,5,0.332835000,1
#10 dan-approximation,15,2,3,2,0.249825750,0
#10 dan-approximation,15,2,3,3,0.249825750,0
#10 dan-approximation,15,2,3,4,0.249825750,0
#10 dan-approximation,15,2,3,5,0.249626750,1
#10 dan-approximation,15,2,4,2,0.199800800,0
#10 dan-approximation,15,2,4,3,0.199800800,0
#10 dan-approximation,15,2,4,4,0.199800800,0
#10 dan-approximation,15,2,4,5,0.199701800,1
#10 dan-approximation,15,2,5,2,0.166417500,0
#10 dan-approximation,15,2,5,3,0.166417500,0
#10 dan-approximation,15,2,5,4,0.166417500,0
#10 dan-approximation,15,2,5,5,0.166417500,1
#10 dan-approximation,16,2,0,2,0.999004000,0
#10 dan-approximation,16,2,0,3,0.999004000,1
#10 dan-approximation,16,2,0,4,0.999004000,1
#10 dan-approximation,16,2,0,5,0.832088167,1
#10 dan-approximation,16,2,1,2,0.499551500,0
#10 dan-approximation,16,2,1,3,0.499551500,1
#10 dan-approximation,16,2,1,4,0.499552500,1
#10 dan-approximation,16,2,1,5,0.499252500,1
#10 dan-approximation,16,2,2,2,0.333134000,0
#10 dan-approximation,16,2,2,3,0.333134000,0
#10 dan-approximation,16,2,2,4,0.333134000,0
#10 dan-approximation,16,2,2,5,0.332835000,1
#10 dan-approximation,16,2,3,2,0.249825750,0
#10 dan-approximation,16,2,3,3,0.249825750,0
#10 dan-approximation,16,2,3,4,0.249825750,0
#10 dan-approximation,16,2,3,5,0.249626750,1
#10 dan-approximation,16,2,4,2,0.199800800,0
#10 dan-approximation,16,2,4,3,0.199800800,0
#10 dan-approximation,16,2,4,4,0.199800800,0
#10 dan-approximation,16,2,4,5,0.199701800,1
#10 dan-approximation,16,2,5,2,0.166417500,0
#10 dan-approximation,16,2,5,3,0.166417500,0
#10 dan-approximation,16,2,5,4,0.166417500,0
#10 dan-approximation,16,2,5,5,0.166417500,1
#10 dan-approximation,17,2,0,2,0.998904000,1
#10 dan-approximation,17,2,0,3,0.998905000,1
#10 dan-approximation,17,2,0,4,0.998905000,1
#10 dan-approximation,17,2,0,5,0.832088167,1
#10 dan-approximation,17,2,1,2,0.499551500,0
#10 dan-approximation,17,2,1,3,0.499551500,1
#10 dan-approximation,17,2,1,4,0.499552500,1
#10 dan-approximation,17,2,1,5,0.499252500,1
#10 dan-approximation,17,2,2,2,0.333134000,0
#10 dan-approximation,17,2,2,3,0.333134000,0
#10 dan-approximation,17,2,2,4,0.333134000,0
#10 dan-approximation,17,2,2,5,0.332835000,1
#10 dan-approximation,17,2,3,2,0.249825750,0
#10 dan-approximation,17,2,3,3,0.249825750,0
#10 dan-approximation,17,2,3,4,0.249825750,0
#10 dan-approximation,17,2,3,5,0.249626750,1
#10 dan-approximation,17,2,4,2,0.199800800,0
