trace,round,degree,covered,touched,narrow,soft_fill,max_width,tau,tau_published,accuracy,is_boundary,boundary_reason,progress_pct
#4 linear-control,52,2,13,24,13,0.760383,0.995007,0.634505,0.634505,,0,,10.83
#4 linear-control,53,2,13,24,13,0.760594,0.994508,0.734248,0.734248,,0,,10.83
#4 linear-control,54,2,13,24,13,0.782546,0.994507,0.708943,0.708907,,0,,10.83
#4 linear-control,55,2,13,24,13,0.783899,0.994308,0.675867,0.675867,,0,,10.83
#4 linear-control,56,2,13,24,13,0.783899,0.994308,0.700107,0.700107,,0,,10.83
#4 linear-control,57,2,13,24,13,0.783899,0.994308,0.729588,0.729551,,0,,10.83
#4 linear-control,58,2,13,24,13,0.783899,0.994308,0.683444,0.683409,,0,,10.83
#4 linear-control,59,2,13,24,13,0.784295,0.994308,0.701993,0.701957,,0,,10.83
#4 linear-control,60,2,13,24,13,0.784295,0.994308,0.699835,0.699835,,0,,10.83
#4 linear-control,61,2,13,24,13,0.784305,0.994308,0.695974,0.695903,,0,,10.83
#4 linear-control,62,2,13,24,13,0.784305,0.994308,0.696110,0.696039,,0,,10.83
#4 linear-control,63,2,13,24,13,0.784305,0.994308,0.725509,0.725435,,0,,10.83
#4 linear-control,64,2,14,24,14,0.798077,0.993808,0.700688,0.700617,,0,,11.67
#4 linear-control,65,2,14,24,14,0.798077,0.993808,0.711606,0.711533,,0,,11.67
#4 linear-control,66,2,14,24,14,0.798079,0.993808,0.768534,0.768417,,0,,11.67
#4 linear-control,67,2,14,24,14,0.799684,0.993510,0.841858,0.841773,,0,,11.67
#4 linear-control,68,2,14,24,14,0.801781,0.993508,0.776302,0.776223,,0,,11.67
#4 linear-control,69,2,14,24,14,0.803186,0.993508,0.779280,0.779081,,0,,11.67
#4 linear-control,70,2,14,24,14,0.803187,0.993508,0.765020,0.764786,,0,,11.67
#4 linear-control,71,2,14,24,14,0.803189,0.993509,0.794368,0.794207,,0,,11.67
#4 linear-control,72,2,14,24,14,0.803190,0.993509,0.770765,0.770647,,0,,11.67
#4 linear-control,73,2,14,24,14,0.803190,0.993508,0.801223,0.801101,,0,,11.67
#4 linear-control,74,2,14,24,14,0.803190,0.993509,0.801223,0.801101,,0,,11.67
#4 linear-control,75,2,14,24,14,0.803190,0.993508,0.786420,0.786260,,0,,11.67
#4 linear-control,76,2,14,24,14,0.803912,0.993309,0.859903,0.859728,,0,,11.67
#4 linear-control,77,2,14,24,14,0.803912,0.993309,0.798240,0.798078,,0,,11.67
#4 linear-control,78,2,14,24,14,0.803912,0.993309,0.779353,0.779195,,0,,11.67
#4 linear-control,79,2,14,24,14,0.803912,0.993309,0.795126,0.794964,,0,,11.67
#4 linear-control,80,2,14,24,14,0.803912,0.993309,0.779483,0.779364,,0,,11.67
#4 linear-control,81,2,14,24,14,0.803912,0.993309,0.781263,0.781104,,0,,11.67
#4 linear-control,82,2,14,24,14,0.803912,0.993309,0.779483,0.779364,,0,,11.67
#4 linear-control,83,2,14,24,14,0.803912,0.993309,0.864538,0.864274,,0,,11.67
#4 linear-control,84,2,16,24,16,0.817569,0.993309,0.791792,0.791672,,0,,13.33
#4 linear-control,85,2,16,24,16,0.818232,0.993308,0.800746,0.800583,,0,,13.33
#4 linear-control,86,2,16,24,16,0.818232,0.993308,0.906271,0.906040,,0,,13.33
#4 linear-control,87,2,16,24,16,0.819266,0.992614,0.899246,0.898605,,0,,13.33
#4 linear-control,88,2,17,24,17,0.820987,0.992416,0.914754,0.914103,,0,,14.17
#4 linear-control,89,2,17,24,17,0.820989,0.992410,0.907863,0.907632,,0,,14.17
#4 linear-control,90,2,17,24,17,0.821317,0.992409,0.924720,0.924062,0.688324,0,,14.17
#5 front-loaded,1,2,0,2,0,0.026049,1.000000,0.551838,0.551811,,0,,0.00
#5 front-loaded,2,2,0,3,0,0.052094,1.000000,0.433643,0.433621,,0,,0.00
#5 front-loaded,3,2,0,4,0,0.078138,1.000000,0.363297,0.363279,,0,,0.00
#5 front-loaded,4,2,0,5,0,0.104182,1.000000,0.321209,0.321209,,0,,0.00
#5 front-loaded,5,2,0,6,0,0.138906,1.000000,0.343284,0.343284,,0,,0.00
#5 front-loaded,6,2,0,6,0,0.147608,0.999901,0.350604,0.350604,,0,,0.00
#5 front-loaded,7,2,0,6,0,0.156290,0.999900,0.276513,0.276513,,0,,0.00
#5 front-loaded,8,2,0,6,0,0.164971,0.999900,0.311956,0.311956,,0,,0.00
#5 front-loaded,9,2,0,6,0,0.173653,0.999900,0.315577,0.315561,,0,,0.00
#5 front-loaded,10,2,0,6,0,0.178023,0.999702,0.282697,0.282683,,0,,0.00
#5 front-loaded,11,2,0,6,0,0.182365,0.999701,0.255426,0.255400,,0,,0.00
#5 front-loaded,12,2,0,6,0,0.186707,0.999701,0.240199,0.240175,,0,,0.00
#5 front-loaded,13,2,2,6,8,0.191900,0.999701,0.230305,0.230293,,0,,1.67
#5 front-loaded,14,2,3,6,12,0.194539,0.999304,0.212566,0.212555,,0,,2.50
#5 front-loaded,15,2,3,6,12,0.194540,0.999302,0.199517,0.199496,,0,,2.50
#5 front-loaded,16,2,3,10,12,0.246732,0.999203,0.220991,0.220968,,0,,2.50
#5 front-loaded,17,2,3,13,12,0.316251,0.999103,0.400161,0.400161,,0,,2.50
#5 front-loaded,18,2,5,15,12,0.399600,0.999003,0.204489,0.204479,,0,,4.17
#5 front-loaded,19,2,6,17,12,0.467337,0.999003,0.524081,0.524081,,0,,5.00
#5 front-loaded,20,2,8,19,12,0.550701,0.998903,0.487642,0.487642,,0,,6.67
#5 front-loaded,21,2,9,21,12,0.627114,0.998903,0.381848,0.381848,,0,,7.50
#5 front-loaded,22,2,9,21,12,0.627130,0.998903,0.524410,0.524410,,0,,7.50
#5 front-loaded,23,2,9,21,12,0.627146,0.998902,0.342032,0.342032,,0,,7.50
#5 front-loaded,24,2,9,21,12,0.627161,0.998802,0.434437,0.434437,,0,,7.50
#5 front-loaded,25,2,9,21,12,0.627182,0.998702,0.399678,0.399678,,0,,7.50
#5 front-loaded,26,2,11,23,12,0.710557,0.998603,0.400040,0.400040,,0,,9.17
#5 front-loaded,27,2,11,23,12,0.710606,0.998503,0.485918,0.485918,,0,,9.17
#5 front-loaded,28,2,12,24,12,0.752367,0.998204,0.437410,0.437410,,0,,10.00
#5 front-loaded,29,2,12,24,12,0.752497,0.997905,0.462227,0.462227,,0,,10.00
#5 front-loaded,30,2,12,24,12,0.752560,0.997705,0.505632,0.505632,,0,,10.00
#5 front-loaded,31,2,12,24,12,0.752560,0.997705,0.482894,0.482894,,0,,10.00
#5 front-loaded,32,2,12,24,12,0.752606,0.997606,0.457075,0.457075,,0,,10.00
#5 front-loaded,33,2,12,24,12,0.752664,0.997506,0.494468,0.494444,,0,,10.00
#5 front-loaded,34,2,12,24,12,0.752674,0.997506,0.496216,0.496216,,0,,10.00
#5 front-loaded,35,2,12,24,12,0.752674,0.997506,0.507933,0.507933,,0,,10.00
#5 front-loaded,36,2,12,24,12,0.752945,0.996805,0.488297,0.488297,,0,,10.00
#5 front-loaded,37,2,12,24,12,0.752945,0.996805,0.596475,0.596475,,0,,10.00
#5 front-loaded,38,2,12,24,12,0.752956,0.996705,0.493890,0.493890,,0,,10.00
#5 front-loaded,39,2,12,24,12,0.752956,0.996705,0.544339,0.544339,,0,,10.00
#5 front-loaded,40,2,12,24,12,0.752971,0.996605,0.522590,0.522590,,0,,10.00
#5 front-loaded,41,2,12,24,12,0.752971,0.996605,0.533900,0.533900,,0,,10.00
#5 front-loaded,42,2,12,24,12,0.752971,0.996605,0.567413,0.567413,,0,,10.00
#5 front-loaded,43,2,12,24,12,0.752971,0.996605,0.566968,0.566968,,0,,10.00
#5 front-loaded,44,2,12,24,12,0.752971,0.996605,0.624692,0.624692,,0,,10.00
#5 front-loaded,45,2,12,24,12,0.752971,0.996605,0.550784,0.550784,,0,,10.00
#5 front-loaded,46,2,12,24,12,0.752971,0.996605,0.553692,0.553692,,0,,10.00
#5 front-loaded,47,2,12,24,12,0.752971,0.996605,0.555209,0.555209,,0,,10.00
#5 front-loaded,48,2,12,24,12,0.753046,0.996405,0.605079,0.605079,,0,,10.00
#5 front-loaded,49,2,12,24,12,0.753046,0.996405,0.588667,0.588667,,0,,10.00
#5 front-loaded,50,2,12,24,12,0.753046,0.996405,0.600548,0.600548,,0,,10.00
#5 front-loaded,51,2,12,24,12,0.753150,0.996105,0.584674,0.584674,,0,,10.00
#5 front-loaded,52,2,12,24,12,0.753150,0.996105,0.612491,0.612491,,0,,10.00
#5 front-loaded,53,2,12,24,12,0.753150,0.996105,0.591654,0.591654,,0,,10.00
#5 front-loaded,54,2,12,24,12,0.753150,0.996105,0.632905,0.632905,,0,,10.00
#5 front-loaded,55,2,12,24,12,0.753600,0.994808,0.617458,0.617458,,0,,10.00
#5 front-loaded,56,2,12,24,12,0.753600,0.994808,0.622621,0.622621,,0,,10.00
#5 front-loaded,57,2,12,24,12,0.753682,0.994609,0.597954,0.597954,,0,,10.00
#5 front-loaded,58,2,12,24,12,0.753682,0.994609,0.622923,0.622923,,0,,10.00
#5 front-loaded,59,2,12,24,12,0.753682,0.994609,0.594690,0.594690,,0,,10.00
#5 front-loaded,60,2,12,24,12,0.753733,0.994510,0.603545,0.603545,,0,,10.00
#5 front-loaded,61,2,12,24,12,0.753900,0.994010,0.618765,0.618765,,0,,10.00
#5 front-loaded,62,2,12,24,12,0.753900,0.994010,0.596027,0.596027,,0,,10.00
#5 front-loaded,63,2,12,24,12,0.753900,0.994010,0.590779,0.590779,,0,,10.00
#5 front-loaded,64,2,12,24,12,0.753900,0.994010,0.612491,0.612491,,0,,10.00
#5 front-loaded,65,2,12,24,12,0.753900,0.994010,0.646449,0.646449,,0,,10.00
#5 front-loaded,66,2,12,24,12,0.753901,0.994010,0.613602,0.613602,,0,,10.00
#5 front-loaded,67,2,12,24,12,0.753901,0.994010,0.615713,0.615713,,0,,10.00
#5 front-loaded,68,2,12,24,12,0.753992,0.993763,0.641891,0.641891,,0,,10.00
#5 front-loaded,69,2,12,24,12,0.753992,0.993762,0.596274,0.596274,,0,,10.00
#5 front-loaded,70,2,12,24,12,0.753992,0.993763,0.580895,0.580895,,0,,10.00
#5 front-loaded,71,2,12,24,12,0.760071,0.993763,0.632243,0.632243,,0,,10.00
#5 front-loaded,72,2,12,24,12,0.760241,0.993263,0.655904,0.655904,,0,,10.00
#5 front-loaded,73,2,12,24,12,0.760241,0.993263,0.659359,0.659359,,0,,10.00
#5 front-loaded,74,2,12,24,12,0.760369,0.993014,0.654163,0.654163,,0,,10.00
#5 front-loaded,75,2,12,24,12,0.760369,0.993014,0.651280,0.651280,,0,,10.00
#5 front-loaded,76,2,12,24,12,0.760369,0.993014,0.669382,0.669382,,0,,10.00
